Meal_ID,Timestamp,Meal_Type,Carbs_g
2026-02-11_Dinner,2026-02-11 18:30:00,Dinner,59
2026-02-12_Breakfast,2026-02-12 08:15:00,Breakfast,46
2026-02-12_Lunch,2026-02-12 12:45:00,Lunch,45
2026-02-12_Dinner,2026-02-12 18:30:00,Dinner,36
2026-02-13_Breakfast,2026-02-13 08:15:00,Breakfast,39
2026-02-13_Lunch,2026-02-13 12:45:00,Lunch,59
2026-02-13_Dinner,2026-02-13 18:30:00,Dinner,64
2026-02-14_Breakfast,2026-02-14 08:15:00,Breakfast,40
2026-02-14_Lunch,2026-02-14 12:45:00,Lunch,63
2026-02-14_Dinner,2026-02-14 18:30:00,Dinner,36
2026-02-15_Breakfast,2026-02-15 08:15:00,Breakfast,40
2026-02-15_Lunch,2026-02-15 12:45:00,Lunch,53
2026-02-15_Dinner,2026-02-15 18:30:00,Dinner,64
2026-02-15_Snack,2026-02-15 15:30:00,Snack,18
2026-02-16_Breakfast,2026-02-16 08:15:00,Breakfast,48
2026-02-16_Lunch,2026-02-16 12:45:00,Lunch,54
2026-02-16_Dinner,2026-02-16 18:30:00,Dinner,54
2026-02-17_Breakfast,2026-02-17 08:15:00,Breakfast,47
2026-02-17_Lunch,2026-02-17 12:45:00,Lunch,68
2026-02-17_Dinner,2026-02-17 18:30:00,Dinner,62
2026-02-18_Breakfast,2026-02-18 08:15:00,Breakfast,43
2026-02-18_Lunch,2026-02-18 12:45:00,Lunch,43
2026-02-18_Dinner,2026-02-18 18:30:00,Dinner,72
2026-02-19_Breakfast,2026-02-19 08:15:00,Breakfast,42
2026-02-19_Lunch,2026-02-19 12:45:00,Lunch,52
2026-02-19_Dinner,2026-02-19 18:30:00,Dinner,59
2026-02-20_Breakfast,2026-02-20 08:15:00,Breakfast,35
2026-02-20_Lunch,2026-02-20 12:45:00,Lunch,59
2026-02-20_Dinner,2026-02-20 18:30:00,Dinner,57
2026-02-21_Breakfast,2026-02-21 08:15:00,Breakfast,26
2026-02-21_Lunch,2026-02-21 12:45:00,Lunch,71
2026-02-21_Dinner,2026-02-21 18:30:00,Dinner,52
2026-02-22_Breakfast,2026-02-22 08:15:00,Breakfast,35
2026-02-22_Lunch,2026-02-22 12:45:00,Lunch,72
2026-02-22_Dinner,2026-02-22 18:30:00,Dinner,72
2026-02-22_Snack,2026-02-22 15:30:00,Snack,15
2026-02-23_Breakfast,2026-02-23 08:15:00,Breakfast,53
2026-02-23_Lunch,2026-02-23 12:45:00,Lunch,77
2026-02-23_Dinner,2026-02-23 18:30:00,Dinner,70
2026-02-23_Snack,2026-02-23 15:30:00,Snack,12
2026-02-24_Breakfast,2026-02-24 08:15:00,Breakfast,29
2026-02-24_Lunch,2026-02-24 12:45:00,Lunch,41
2026-02-24_Dinner,2026-02-24 18:30:00,Dinner,73
2026-02-25_Breakfast,2026-02-25 08:15:00,Breakfast,54
2026-02-25_Lunch,2026-02-25 12:45:00,Lunch,47
2026-02-25_Dinner,2026-02-25 18:30:00,Dinner,40
2026-02-26_Breakfast,2026-02-26 08:15:00,Breakfast,51
2026-02-26_Lunch,2026-02-26 12:45:00,Lunch,41
2026-02-26_Dinner,2026-02-26 18:30:00,Dinner,59
2026-02-26_Snack,2026-02-26 15:30:00,Snack,24
2026-02-27_Breakfast,2026-02-27 08:15:00,Breakfast,27
2026-02-27_Lunch,2026-02-27 12:45:00,Lunch,49
2026-02-27_Dinner,2026-02-27 18:30:00,Dinner,40
2026-02-27_Snack,2026-02-27 15:30:00,Snack,16
2026-02-28_Breakfast,2026-02-28 08:15:00,Breakfast,53
2026-02-28_Lunch,2026-02-28 12:45:00,Lunch,70
2026-02-28_Dinner,2026-02-28 18:30:00,Dinner,50
2026-03-01_Breakfast,2026-03-01 08:15:00,Breakfast,26
2026-03-01_Lunch,2026-03-01 12:45:00,Lunch,80
2026-03-01_Dinner,2026-03-01 18:30:00,Dinner,66
2026-03-02_Breakfast,2026-03-02 08:15:00,Breakfast,33
2026-03-02_Lunch,2026-03-02 12:45:00,Lunch,51
2026-03-02_Dinner,2026-03-02 18:30:00,Dinner,71
2026-03-03_Breakfast,2026-03-03 08:15:00,Breakfast,48
2026-03-03_Lunch,2026-03-03 12:45:00,Lunch,69
2026-03-03_Dinner,2026-03-03 18:30:00,Dinner,62
2026-03-04_Breakfast,2026-03-04 08:15:00,Breakfast,36
2026-03-04_Lunch,2026-03-04 12:45:00,Lunch,40
2026-03-04_Dinner,2026-03-04 18:30:00,Dinner,52
2026-03-05_Breakfast,2026-03-05 08:15:00,Breakfast,51
2026-03-05_Lunch,2026-03-05 12:45:00,Lunch,40
2026-03-05_Dinner,2026-03-05 18:30:00,Dinner,68
2026-03-05_Snack,2026-03-05 15:30:00,Snack,15
2026-03-06_Breakfast,2026-03-06 08:15:00,Breakfast,38
2026-03-06_Lunch,2026-03-06 12:45:00,Lunch,51
2026-03-06_Dinner,2026-03-06 18:30:00,Dinner,49
2026-03-07_Breakfast,2026-03-07 08:15:00,Breakfast,55
2026-03-07_Lunch,2026-03-07 12:45:00,Lunch,63
2026-03-07_Dinner,2026-03-07 18:30:00,Dinner,71
2026-03-08_Breakfast,2026-03-08 08:15:00,Breakfast,35
2026-03-08_Lunch,2026-03-08 12:45:00,Lunch,56
2026-03-08_Dinner,2026-03-08 18:30:00,Dinner,58
2026-03-09_Breakfast,2026-03-09 08:15:00,Breakfast,33
2026-03-09_Lunch,2026-03-09 12:45:00,Lunch,72
2026-03-09_Dinner,2026-03-09 18:30:00,Dinner,47
2026-03-10_Breakfast,2026-03-10 08:15:00,Breakfast,25
2026-03-10_Lunch,2026-03-10 12:45:00,Lunch,75
2026-03-10_Dinner,2026-03-10 18:30:00,Dinner,41
2026-03-11_Breakfast,2026-03-11 08:15:00,Breakfast,43
2026-03-11_Lunch,2026-03-11 12:45:00,Lunch,70
2026-03-11_Dinner,2026-03-11 18:30:00,Dinner,73
2026-03-12_Breakfast,2026-03-12 08:15:00,Breakfast,48
2026-03-12_Lunch,2026-03-12 12:45:00,Lunch,78
2026-03-12_Dinner,2026-03-12 18:30:00,Dinner,61
2026-03-12_Snack,2026-03-12 15:30:00,Snack,11
2026-03-13_Breakfast,2026-03-13 08:15:00,Breakfast,25
2026-03-13_Lunch,2026-03-13 12:45:00,Lunch,76
2026-03-13_Dinner,2026-03-13 18:30:00,Dinner,52
2026-03-13_Snack,2026-03-13 15:30:00,Snack,22
2026-03-14_Breakfast,2026-03-14 08:15:00,Breakfast,31
2026-03-14_Lunch,2026-03-14 12:45:00,Lunch,62
2026-03-14_Dinner,2026-03-14 18:30:00,Dinner,66
2026-03-15_Breakfast,2026-03-15 08:15:00,Breakfast,25
2026-03-15_Lunch,2026-03-15 12:45:00,Lunch,78
2026-03-15_Dinner,2026-03-15 18:30:00,Dinner,62
2026-03-16_Breakfast,2026-03-16 08:15:00,Breakfast,52
2026-03-16_Lunch,2026-03-16 12:45:00,Lunch,71
2026-03-16_Dinner,2026-03-16 18:30:00,Dinner,36
2026-03-17_Breakfast,2026-03-17 08:15:00,Breakfast,33
2026-03-17_Lunch,2026-03-17 12:45:00,Lunch,67
2026-03-17_Dinner,2026-03-17 18:30:00,Dinner,71
2026-03-17_Snack,2026-03-17 15:30:00,Snack,10
2026-03-18_Breakfast,2026-03-18 08:15:00,Breakfast,36
2026-03-18_Lunch,2026-03-18 12:45:00,Lunch,74
2026-03-18_Dinner,2026-03-18 18:30:00,Dinner,46
2026-03-19_Breakfast,2026-03-19 08:15:00,Breakfast,46
2026-03-19_Lunch,2026-03-19 12:45:00,Lunch,43
2026-03-19_Dinner,2026-03-19 18:30:00,Dinner,63
2026-03-19_Snack,2026-03-19 15:30:00,Snack,23
2026-03-20_Breakfast,2026-03-20 08:15:00,Breakfast,40
2026-03-20_Lunch,2026-03-20 12:45:00,Lunch,49
2026-03-20_Dinner,2026-03-20 18:30:00,Dinner,73
2026-03-21_Breakfast,2026-03-21 08:15:00,Breakfast,46
2026-03-21_Lunch,2026-03-21 12:45:00,Lunch,73
2026-03-21_Dinner,2026-03-21 18:30:00,Dinner,64
2026-03-21_Snack,2026-03-21 15:30:00,Snack,24
2026-03-22_Breakfast,2026-03-22 08:15:00,Breakfast,35
2026-03-22_Lunch,2026-03-22 12:45:00,Lunch,66
2026-03-22_Dinner,2026-03-22 18:30:00,Dinner,55
2026-03-22_Snack,2026-03-22 15:30:00,Snack,16
2026-03-23_Breakfast,2026-03-23 08:15:00,Breakfast,36
2026-03-23_Lunch,2026-03-23 12:45:00,Lunch,68
2026-03-23_Dinner,2026-03-23 18:30:00,Dinner,39
2026-03-23_Snack,2026-03-23 15:30:00,Snack,14
2026-03-24_Breakfast,2026-03-24 08:15:00,Breakfast,32
2026-03-24_Lunch,2026-03-24 12:45:00,Lunch,56
2026-03-24_Dinner,2026-03-24 18:30:00,Dinner,75
2026-03-24_Snack,2026-03-24 15:30:00,Snack,18
2026-03-25_Breakfast,2026-03-25 08:15:00,Breakfast,28
2026-03-25_Lunch,2026-03-25 12:45:00,Lunch,58
2026-03-25_Dinner,2026-03-25 18:30:00,Dinner,36
2026-03-25_Snack,2026-03-25 15:30:00,Snack,15
2026-03-26_Breakfast,2026-03-26 08:15:00,Breakfast,37
2026-03-26_Lunch,2026-03-26 12:45:00,Lunch,62
2026-03-26_Dinner,2026-03-26 18:30:00,Dinner,68
2026-03-27_Breakfast,2026-03-27 08:15:00,Breakfast,26
2026-03-27_Lunch,2026-03-27 12:45:00,Lunch,65
2026-03-27_Dinner,2026-03-27 18:30:00,Dinner,41
2026-03-28_Breakfast,2026-03-28 08:15:00,Breakfast,39
2026-03-28_Lunch,2026-03-28 12:45:00,Lunch,43
2026-03-28_Dinner,2026-03-28 18:30:00,Dinner,36
2026-03-28_Snack,2026-03-28 15:30:00,Snack,14
2026-03-29_Breakfast,2026-03-29 08:15:00,Breakfast,42
2026-03-29_Lunch,2026-03-29 12:45:00,Lunch,63
2026-03-29_Dinner,2026-03-29 18:30:00,Dinner,56
2026-03-30_Breakfast,2026-03-30 08:15:00,Breakfast,42
2026-03-30_Lunch,2026-03-30 12:45:00,Lunch,56
2026-03-30_Dinner,2026-03-30 18:30:00,Dinner,72
2026-03-31_Breakfast,2026-03-31 08:15:00,Breakfast,53
2026-03-31_Lunch,2026-03-31 12:45:00,Lunch,56
2026-03-31_Dinner,2026-03-31 18:30:00,Dinner,49
2026-04-01_Breakfast,2026-04-01 08:15:00,Breakfast,55
2026-04-01_Lunch,2026-04-01 12:45:00,Lunch,55
2026-04-01_Dinner,2026-04-01 18:30:00,Dinner,49
2026-04-01_Snack,2026-04-01 15:30:00,Snack,19
2026-04-02_Breakfast,2026-04-02 08:15:00,Breakfast,32
2026-04-02_Lunch,2026-04-02 12:45:00,Lunch,44
2026-04-02_Dinner,2026-04-02 18:30:00,Dinner,75
2026-04-03_Breakfast,2026-04-03 08:15:00,Breakfast,29
2026-04-03_Lunch,2026-04-03 12:45:00,Lunch,80
2026-04-03_Dinner,2026-04-03 18:30:00,Dinner,63
2026-04-04_Breakfast,2026-04-04 08:15:00,Breakfast,44
2026-04-04_Lunch,2026-04-04 12:45:00,Lunch,47
2026-04-04_Dinner,2026-04-04 18:30:00,Dinner,75
2026-04-05_Breakfast,2026-04-05 08:15:00,Breakfast,30
2026-04-05_Lunch,2026-04-05 12:45:00,Lunch,79
2026-04-05_Dinner,2026-04-05 18:30:00,Dinner,69
2026-04-05_Snack,2026-04-05 15:30:00,Snack,12
2026-04-06_Breakfast,2026-04-06 08:15:00,Breakfast,53
2026-04-06_Lunch,2026-04-06 12:45:00,Lunch,42
2026-04-06_Dinner,2026-04-06 18:30:00,Dinner,65
2026-04-06_Snack,2026-04-06 15:30:00,Snack,25
2026-04-07_Breakfast,2026-04-07 08:15:00,Breakfast,45
2026-04-07_Lunch,2026-04-07 12:45:00,Lunch,46
2026-04-07_Dinner,2026-04-07 18:30:00,Dinner,67
2026-04-08_Breakfast,2026-04-08 08:15:00,Breakfast,31
2026-04-08_Lunch,2026-04-08 12:45:00,Lunch,50
2026-04-08_Dinner,2026-04-08 18:30:00,Dinner,71
2026-04-08_Snack,2026-04-08 15:30:00,Snack,12
2026-04-09_Breakfast,2026-04-09 08:15:00,Breakfast,35
2026-04-09_Lunch,2026-04-09 12:45:00,Lunch,47
2026-04-09_Dinner,2026-04-09 18:30:00,Dinner,38
2026-04-10_Breakfast,2026-04-10 08:15:00,Breakfast,34
2026-04-10_Lunch,2026-04-10 12:45:00,Lunch,65
2026-04-10_Dinner,2026-04-10 18:30:00,Dinner,60
2026-04-10_Snack,2026-04-10 15:30:00,Snack,17
2026-04-11_Breakfast,2026-04-11 08:15:00,Breakfast,44
2026-04-11_Lunch,2026-04-11 12:45:00,Lunch,44
2026-04-11_Dinner,2026-04-11 18:30:00,Dinner,50
2026-04-12_Breakfast,2026-04-12 08:15:00,Breakfast,54
2026-04-12_Lunch,2026-04-12 12:45:00,Lunch,55
2026-04-12_Dinner,2026-04-12 18:30:00,Dinner,47
2026-04-13_Breakfast,2026-04-13 08:15:00,Breakfast,51
2026-04-13_Lunch,2026-04-13 12:45:00,Lunch,67
2026-04-13_Dinner,2026-04-13 18:30:00,Dinner,42
2026-04-14_Breakfast,2026-04-14 08:15:00,Breakfast,46
2026-04-14_Lunch,2026-04-14 12:45:00,Lunch,59
2026-04-14_Dinner,2026-04-14 18:30:00,Dinner,50
2026-04-14_Snack,2026-04-14 15:30:00,Snack,16
2026-04-15_Breakfast,2026-04-15 08:15:00,Breakfast,29
2026-04-15_Lunch,2026-04-15 12:45:00,Lunch,71
2026-04-15_Dinner,2026-04-15 18:30:00,Dinner,65
2026-04-16_Breakfast,2026-04-16 08:15:00,Breakfast,39
2026-04-16_Lunch,2026-04-16 12:45:00,Lunch,54
2026-04-16_Dinner,2026-04-16 18:30:00,Dinner,75
2026-04-17_Breakfast,2026-04-17 08:15:00,Breakfast,43
2026-04-17_Lunch,2026-04-17 12:45:00,Lunch,49
2026-04-17_Dinner,2026-04-17 18:30:00,Dinner,48
2026-04-18_Breakfast,2026-04-18 08:15:00,Breakfast,54
2026-04-18_Lunch,2026-04-18 12:45:00,Lunch,51
2026-04-18_Dinner,2026-04-18 18:30:00,Dinner,52
2026-04-19_Breakfast,2026-04-19 08:15:00,Breakfast,43
2026-04-19_Lunch,2026-04-19 12:45:00,Lunch,58
2026-04-19_Dinner,2026-04-19 18:30:00,Dinner,65
2026-04-19_Snack,2026-04-19 15:30:00,Snack,18
2026-04-20_Breakfast,2026-04-20 08:15:00,Breakfast,48
2026-04-20_Lunch,2026-04-20 12:45:00,Lunch,58
2026-04-20_Dinner,2026-04-20 18:30:00,Dinner,62
2026-04-20_Snack,2026-04-20 15:30:00,Snack,13
2026-04-21_Breakfast,2026-04-21 08:15:00,Breakfast,51
2026-04-21_Lunch,2026-04-21 12:45:00,Lunch,53
2026-04-21_Dinner,2026-04-21 18:30:00,Dinner,62
2026-04-21_Snack,2026-04-21 15:30:00,Snack,13
2026-04-22_Breakfast,2026-04-22 08:15:00,Breakfast,44
2026-04-22_Lunch,2026-04-22 12:45:00,Lunch,68
2026-04-22_Dinner,2026-04-22 18:30:00,Dinner,35
2026-04-23_Breakfast,2026-04-23 08:15:00,Breakfast,35
2026-04-23_Lunch,2026-04-23 12:45:00,Lunch,63
2026-04-23_Dinner,2026-04-23 18:30:00,Dinner,52
2026-04-24_Breakfast,2026-04-24 08:15:00,Breakfast,34
2026-04-24_Lunch,2026-04-24 12:45:00,Lunch,53
2026-04-24_Dinner,2026-04-24 18:30:00,Dinner,41
2026-04-24_Snack,2026-04-24 15:30:00,Snack,12
2026-04-25_Breakfast,2026-04-25 08:15:00,Breakfast,49
2026-04-25_Lunch,2026-04-25 12:45:00,Lunch,68
2026-04-25_Dinner,2026-04-25 18:30:00,Dinner,41
2026-04-25_Snack,2026-04-25 15:30:00,Snack,20
2026-04-26_Breakfast,2026-04-26 08:15:00,Breakfast,48
2026-04-26_Lunch,2026-04-26 12:45:00,Lunch,78
2026-04-26_Dinner,2026-04-26 18:30:00,Dinner,45
2026-04-27_Breakfast,2026-04-27 08:15:00,Breakfast,39
2026-04-27_Lunch,2026-04-27 12:45:00,Lunch,54
2026-04-27_Dinner,2026-04-27 18:30:00,Dinner,48
2026-04-28_Breakfast,2026-04-28 08:15:00,Breakfast,49
2026-04-28_Lunch,2026-04-28 12:45:00,Lunch,63
2026-04-28_Dinner,2026-04-28 18:30:00,Dinner,70
2026-04-29_Breakfast,2026-04-29 08:15:00,Breakfast,27
2026-04-29_Lunch,2026-04-29 12:45:00,Lunch,73
2026-04-29_Dinner,2026-04-29 18:30:00,Dinner,73
2026-04-29_Snack,2026-04-29 15:30:00,Snack,25
2026-04-30_Breakfast,2026-04-30 08:15:00,Breakfast,47
2026-04-30_Lunch,2026-04-30 12:45:00,Lunch,58
2026-04-30_Dinner,2026-04-30 18:30:00,Dinner,75
2026-05-01_Breakfast,2026-05-01 08:15:00,Breakfast,36
2026-05-01_Lunch,2026-05-01 12:45:00,Lunch,51
2026-05-01_Dinner,2026-05-01 18:30:00,Dinner,70
2026-05-02_Breakfast,2026-05-02 08:15:00,Breakfast,43
2026-05-02_Lunch,2026-05-02 12:45:00,Lunch,74
2026-05-02_Dinner,2026-05-02 18:30:00,Dinner,69
2026-05-03_Breakfast,2026-05-03 08:15:00,Breakfast,43
2026-05-03_Lunch,2026-05-03 12:45:00,Lunch,72
2026-05-03_Dinner,2026-05-03 18:30:00,Dinner,64
2026-05-03_Snack,2026-05-03 15:30:00,Snack,13
2026-05-04_Breakfast,2026-05-04 08:15:00,Breakfast,52
2026-05-04_Lunch,2026-05-04 12:45:00,Lunch,68
2026-05-04_Dinner,2026-05-04 18:30:00,Dinner,39
2026-05-05_Breakfast,2026-05-05 08:15:00,Breakfast,34
2026-05-05_Lunch,2026-05-05 12:45:00,Lunch,76
2026-05-05_Dinner,2026-05-05 18:30:00,Dinner,72
2026-05-05_Snack,2026-05-05 15:30:00,Snack,20
2026-05-06_Breakfast,2026-05-06 08:15:00,Breakfast,25
2026-05-06_Lunch,2026-05-06 12:45:00,Lunch,46
2026-05-06_Dinner,2026-05-06 18:30:00,Dinner,54
2026-05-06_Snack,2026-05-06 15:30:00,Snack,23
2026-05-07_Breakfast,2026-05-07 08:15:00,Breakfast,48
2026-05-07_Lunch,2026-05-07 12:45:00,Lunch,75
2026-05-07_Dinner,2026-05-07 18:30:00,Dinner,53
2026-05-08_Breakfast,2026-05-08 08:15:00,Breakfast,27
2026-05-08_Lunch,2026-05-08 12:45:00,Lunch,80
2026-05-08_Dinner,2026-05-08 18:30:00,Dinner,48
2026-05-09_Breakfast,2026-05-09 08:15:00,Breakfast,43
2026-05-09_Lunch,2026-05-09 12:45:00,Lunch,70
2026-05-09_Dinner,2026-05-09 18:30:00,Dinner,61
2026-05-09_Snack,2026-05-09 15:30:00,Snack,22
2026-05-10_Breakfast,2026-05-10 08:15:00,Breakfast,39
2026-05-10_Lunch,2026-05-10 12:45:00,Lunch,45
2026-05-10_Dinner,2026-05-10 18:30:00,Dinner,59
2026-05-11_Breakfast,2026-05-11 08:15:00,Breakfast,44
2026-05-11_Lunch,2026-05-11 12:45:00,Lunch,58
2026-05-11_Dinner,2026-05-11 18:30:00,Dinner,49
2026-05-12_Breakfast,2026-05-12 08:15:00,Breakfast,40
2026-05-12_Lunch,2026-05-12 12:45:00,Lunch,56
2026-05-12_Dinner,2026-05-12 18:30:00,Dinner,70
2026-05-13_Breakfast,2026-05-13 08:15:00,Breakfast,50
2026-05-13_Lunch,2026-05-13 12:45:00,Lunch,76
2026-05-13_Dinner,2026-05-13 18:30:00,Dinner,44
2026-05-14_Breakfast,2026-05-14 08:15:00,Breakfast,53
2026-05-14_Lunch,2026-05-14 12:45:00,Lunch,69
2026-05-14_Dinner,2026-05-14 18:30:00,Dinner,46
2026-05-15_Breakfast,2026-05-15 08:15:00,Breakfast,40
2026-05-15_Lunch,2026-05-15 12:45:00,Lunch,66
2026-05-15_Dinner,2026-05-15 18:30:00,Dinner,49
2026-05-15_Snack,2026-05-15 15:30:00,Snack,11
2026-05-16_Breakfast,2026-05-16 08:15:00,Breakfast,41
2026-05-16_Lunch,2026-05-16 12:45:00,Lunch,73
2026-05-16_Dinner,2026-05-16 18:30:00,Dinner,55
2026-05-17_Breakfast,2026-05-17 08:15:00,Breakfast,29
2026-05-17_Lunch,2026-05-17 12:45:00,Lunch,59
2026-05-17_Dinner,2026-05-17 18:30:00,Dinner,68
2026-05-18_Breakfast,2026-05-18 08:15:00,Breakfast,32
2026-05-18_Lunch,2026-05-18 12:45:00,Lunch,72
2026-05-18_Dinner,2026-05-18 18:30:00,Dinner,45
2026-05-19_Breakfast,2026-05-19 08:15:00,Breakfast,27
2026-05-19_Lunch,2026-05-19 12:45:00,Lunch,42
2026-05-19_Dinner,2026-05-19 18:30:00,Dinner,45
2026-05-20_Breakfast,2026-05-20 08:15:00,Breakfast,44
2026-05-20_Lunch,2026-05-20 12:45:00,Lunch,78
2026-05-20_Dinner,2026-05-20 18:30:00,Dinner,69
2026-05-21_Breakfast,2026-05-21 08:15:00,Breakfast,33
2026-05-21_Lunch,2026-05-21 12:45:00,Lunch,41
2026-05-21_Dinner,2026-05-21 18:30:00,Dinner,73
2026-05-22_Breakfast,2026-05-22 08:15:00,Breakfast,46
2026-05-22_Lunch,2026-05-22 12:45:00,Lunch,47
2026-05-22_Dinner,2026-05-22 18:30:00,Dinner,49
2026-05-22_Snack,2026-05-22 15:30:00,Snack,14
2026-05-23_Breakfast,2026-05-23 08:15:00,Breakfast,27
2026-05-23_Lunch,2026-05-23 12:45:00,Lunch,40
2026-05-23_Dinner,2026-05-23 18:30:00,Dinner,58
2026-05-24_Breakfast,2026-05-24 08:15:00,Breakfast,34
2026-05-24_Lunch,2026-05-24 12:45:00,Lunch,77
2026-05-24_Dinner,2026-05-24 18:30:00,Dinner,69
2026-05-25_Breakfast,2026-05-25 08:15:00,Breakfast,46
2026-05-25_Lunch,2026-05-25 12:45:00,Lunch,51
2026-05-25_Dinner,2026-05-25 18:30:00,Dinner,37
2026-05-26_Breakfast,2026-05-26 08:15:00,Breakfast,27
2026-05-26_Lunch,2026-05-26 12:45:00,Lunch,42
2026-05-26_Dinner,2026-05-26 18:30:00,Dinner,52
